unix,date,symbol,open,high,low,close,vwap,Volume LINK,Volume USD,tradecount
1574294400,2019-11-21 00:00:00,LINK/USD,2.67264,2.70525,2.47577,2.55334,2.56214,49285.59359634,125842.87755327877,354
1574208000,2019-11-20 00:00:00,LINK/USD,2.71066,2.79712,2.62966,2.70000,2.72802,10519.17313655,28401.767468685,142
1574121600,2019-11-19 00:00:00,LINK/USD,2.77866,2.79370,2.58760,2.72876,2.70389,35754.92229441,97566.60176009421,295
1574035200,2019-11-18 00:00:00,LINK/USD,2.90500,2.94330,2.68346,2.79703,2.82689,57850.51245253,161809.61884509996,328
1573948800,2019-11-17 00:00:00,LINK/USD,2.95127,2.95130,2.85976,2.90500,2.89961,17716.38267831,51466.09168049055,128
1573862400,2019-11-16 00:00:00,LINK/USD,3.02690,3.03323,2.91747,2.98463,2.97417,23288.82251668,69508.51834795863,179
1573776000,2019-11-15 00:00:00,LINK/USD,3.05000,3.06721,2.76011,3.03793,2.93851,133180.54360412,404593.16883126425,711
1573689600,2019-11-14 00:00:00,LINK/USD,2.99033,3.18161,2.96119,3.04870,3.09046,201524.39621155,614387.4267301525,803
1573603200,2019-11-13 00:00:00,LINK/USD,2.79403,3.09999,2.75871,2.98423,2.98388,84990.47199689,253631.11624727907,491
1573516800,2019-11-12 00:00:00,LINK/USD,2.74263,2.86936,2.72831,2.81800,2.79057,36481.96119985,102806.1666611773,283
1573430400,2019-11-11 00:00:00,LINK/USD,2.75566,2.75566,2.66921,2.74263,2.72353,23905.93934677,65565.14643063181,180
1573344000,2019-11-10 00:00:00,LINK/USD,2.81224,2.84220,2.75597,2.75597,2.79069,51991.84804965,143287.9734693939,270
1573257600,2019-11-09 00:00:00,LINK/USD,2.70962,2.85449,2.70962,2.79745,2.80197,29782.42210753,83314.8367247098,273
1573171200,2019-11-08 00:00:00,LINK/USD,2.66551,2.72530,2.61423,2.71144,2.68038,24683.33832408,66927.39086544348,179
1573084800,2019-11-07 00:00:00,LINK/USD,2.74187,2.74187,2.59542,2.67765,2.68071,74416.67334041,199261.80536994882,301
1572998400,2019-11-06 00:00:00,LINK/USD,2.68174,2.83551,2.65953,2.75640,2.70644,77165.96082967,212700.25443090242,453
1572912000,2019-11-05 00:00:00,LINK/USD,2.66500,2.69918,2.64000,2.68703,2.65322,86650.70794304,232833.0517641868,282
1572825600,2019-11-04 00:00:00,LINK/USD,2.65000,2.73395,2.63455,2.68430,2.69430,26189.57287892,70300.67047888496,191
1572739200,2019-11-03 00:00:00,LINK/USD,2.71378,2.71379,2.63352,2.67040,2.66601,9844.95735917,26289.974131927564,94
1572652800,2019-11-02 00:00:00,LINK/USD,2.71369,2.73977,2.69076,2.70518,2.71128,11847.09694162,32048.529704531593,111
1572566400,2019-11-01 00:00:00,LINK/USD,2.74339,2.78000,2.65196,2.71369,2.72514,28411.45373893,77099.87789679696,275
1572480000,2019-10-31 00:00:00,LINK/USD,2.62500,2.76130,2.53862,2.73441,2.66288,37313.73618800,102031.05336982908,327
1572393600,2019-10-30 00:00:00,LINK/USD,2.66788,2.66789,2.52000,2.61255,2.59002,47577.89699087,124299.63478349743,248
1572307200,2019-10-29 00:00:00,LINK/USD,2.69323,2.75635,2.64101,2.66567,2.69576,70390.54496547,187637.96399810442,310
1572220800,2019-10-28 00:00:00,LINK/USD,2.67000,3.45000,2.65226,2.66456,2.77930,217741.37512615,580184.9585061342,749
1572134400,2019-10-27 00:00:00,LINK/USD,2.71779,2.76962,2.65001,2.65418,2.69066,98570.37106598,261623.50747590282,477
1572048000,2019-10-26 00:00:00,LINK/USD,2.83008,3.00227,2.67000,2.76487,2.82242,148444.53411367,410429.8390348628,879
1571961600,2019-10-25 00:00:00,LINK/USD,2.70532,2.98896,2.60705,2.83382,2.83989,171886.39202468,487095.0954473787,756
1571875200,2019-10-24 00:00:00,LINK/USD,2.64000,2.77761,2.62055,2.71885,2.71628,97786.67006313,265867.28790114104,574
1571788800,2019-10-23 00:00:00,LINK/USD,2.60058,2.69660,2.40000,2.62419,2.55731,180546.13707497,473787.3674507655,973
1571702400,2019-10-22 00:00:00,LINK/USD,2.65364,4.00000,2.54000,2.59191,2.73341,141893.19427085,367774.38916255883,867
1571616000,2019-10-21 00:00:00,LINK/USD,2.44020,2.67350,2.43963,2.63509,2.60445,157988.78837462,416314.6763580774,576
1571529600,2019-10-20 00:00:00,LINK/USD,2.35390,2.44580,2.28230,2.43440,2.39115,33915.93602600,82564.95466169441,241
1571443200,2019-10-19 00:00:00,LINK/USD,2.33000,2.39218,2.30160,2.34097,2.34162,14632.17945351,34253.4931352833,113
1571356800,2019-10-18 00:00:00,LINK/USD,2.43440,2.49531,2.32022,2.35809,2.40510,47742.92863142,112582.12257646518,328
1571270400,2019-10-17 00:00:00,LINK/USD,2.35747,2.48997,2.27569,2.40780,2.40487,63654.31618265,153266.86250458466,551
1571184000,2019-10-16 00:00:00,LINK/USD,2.40765,2.40780,2.19500,2.37009,2.28112,87665.97770694,207776.2571034414,556
1571097600,2019-10-15 00:00:00,LINK/USD,2.53999,2.61206,2.33988,2.38130,2.49435,50713.45964762,120763.96145887751,349
1571011200,2019-10-14 00:00:00,LINK/USD,2.46447,2.67000,2.46180,2.53752,2.56451,38114.26622535,96715.71283215015,260
1570924800,2019-10-13 00:00:00,LINK/USD,2.60263,2.63336,2.43441,2.48750,2.51294,27449.09541418,68279.62484277274,308
1570838400,2019-10-12 00:00:00,LINK/USD,2.73290,2.75306,2.57000,2.58257,2.63683,71689.46566075,185143.0633314831,301
1570752000,2019-10-11 00:00:00,LINK/USD,2.65404,2.80838,2.56658,2.74300,2.70692,122662.04341575,336461.98508940224,836
1570665600,2019-10-10 00:00:00,LINK/USD,2.79653,2.97800,2.49049,2.64707,2.64507,166691.74917856,441244.7284980908,1207
1570579200,2019-10-09 00:00:00,LINK/USD,2.58066,2.97986,2.50841,2.81133,2.74745,145031.21567326,407730.6075587061,1229
1570492800,2019-10-08 00:00:00,LINK/USD,2.40712,2.67999,2.27699,2.57239,2.51402,102113.87238845,262676.7041933249,649
1570406400,2019-10-07 00:00:00,LINK/USD,2.16670,2.57695,2.11201,2.42500,2.41093,148085.33255510,359106.93144611747,791
1570320000,2019-10-06 00:00:00,LINK/USD,1.96207,2.34053,1.95964,2.19000,2.12752,31545.66655680,69085.00975939199,398
1570233600,2019-10-05 00:00:00,LINK/USD,1.96284,1.98000,1.92110,1.97208,1.95340,6429.23865576,12678.972968251182,74
1570147200,2019-10-04 00:00:00,LINK/USD,1.93658,1.99800,1.88746,1.97625,1.94326,13698.92370818,27072.497978290725,151
1570060800,2019-10-03 00:00:00,LINK/USD,2.05474,2.24936,1.91540,1.94718,2.01733,83568.13178109,162722.19484150282,810
1569974400,2019-10-02 00:00:00,LINK/USD,1.83408,2.08994,1.82001,2.05474,1.98200,116162.07756259,238682.86725095616,750
1569888000,2019-10-01 00:00:00,LINK/USD,1.77000,1.89999,1.75154,1.87504,1.82611,71453.29287032,133977.78226356482,417
1569801600,2019-09-30 00:00:00,LINK/USD,1.70659,1.83149,1.66619,1.77000,1.72996,30806.31157910,54527.171495006995,412
1569715200,2019-09-29 00:00:00,LINK/USD,1.70000,1.84987,1.65849,1.71263,1.71323,25319.10574318,43362.26006894236,224
1569628800,2019-09-28 00:00:00,LINK/USD,1.69422,1.72181,1.65939,1.70000,1.68848,11633.14327274,19776.343563658,140
1569542400,2019-09-27 00:00:00,LINK/USD,1.67703,1.70165,1.57654,1.69775,1.64025,16805.87639183,28532.17664422938,187
1569456000,2019-09-26 00:00:00,LINK/USD,1.82786,1.85896,1.53188,1.67701,1.68867,28950.15731921,48549.70332588836,310
1569369600,2019-09-25 00:00:00,LINK/USD,1.90000,2.09980,1.69000,1.84791,1.72520,41256.57388705,76238.43545161856,218
