unix,date,symbol,open,high,low,close,vwap,Volume ETH,Volume USD,tradecount
1603972800,2020-10-29 12:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603969200,2020-10-29 11:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603965600,2020-10-29 10:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603962000,2020-10-29 09:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603958400,2020-10-29 08:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603954800,2020-10-29 07:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603951200,2020-10-29 06:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603947600,2020-10-29 05:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603944000,2020-10-29 04:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603940400,2020-10-29 03:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603936800,2020-10-29 02:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603933200,2020-10-29 01:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603929600,2020-10-29 00:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603926000,2020-10-28 23:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603922400,2020-10-28 22:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603918800,2020-10-28 21:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603915200,2020-10-28 20:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603911600,2020-10-28 19:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603908000,2020-10-28 18:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603904400,2020-10-28 17:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603900800,2020-10-28 16:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603897200,2020-10-28 15:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603893600,2020-10-28 14:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603890000,2020-10-28 13:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603886400,2020-10-28 12:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603882800,2020-10-28 11:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603879200,2020-10-28 10:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603875600,2020-10-28 09:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603872000,2020-10-28 08:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603868400,2020-10-28 07:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603864800,2020-10-28 06:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603861200,2020-10-28 05:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603857600,2020-10-28 04:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603854000,2020-10-28 03:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603850400,2020-10-28 02:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603846800,2020-10-28 01:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603843200,2020-10-28 00:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603839600,2020-10-27 23:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603836000,2020-10-27 22:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603832400,2020-10-27 21:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603828800,2020-10-27 20:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603825200,2020-10-27 19:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603821600,2020-10-27 18:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603818000,2020-10-27 17:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603814400,2020-10-27 16:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603810800,2020-10-27 15:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603807200,2020-10-27 14:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603803600,2020-10-27 13:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603800000,2020-10-27 12:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603796400,2020-10-27 11:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603792800,2020-10-27 10:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603789200,2020-10-27 09:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603785600,2020-10-27 08:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603782000,2020-10-27 07:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603778400,2020-10-27 06:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603774800,2020-10-27 05:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603771200,2020-10-27 04:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603767600,2020-10-27 03:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603764000,2020-10-27 02:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603760400,2020-10-27 01:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603756800,2020-10-27 00:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603753200,2020-10-26 23:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603749600,2020-10-26 22:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603746000,2020-10-26 21:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603742400,2020-10-26 20:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603738800,2020-10-26 19:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603735200,2020-10-26 18:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603731600,2020-10-26 17:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603728000,2020-10-26 16:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603724400,2020-10-26 15:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603720800,2020-10-26 14:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603717200,2020-10-26 13:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603713600,2020-10-26 12:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603710000,2020-10-26 11:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603706400,2020-10-26 10:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603702800,2020-10-26 09:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603699200,2020-10-26 08:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603695600,2020-10-26 07:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603692000,2020-10-26 06:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603688400,2020-10-26 05:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603684800,2020-10-26 04:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603681200,2020-10-26 03:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603677600,2020-10-26 02:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603674000,2020-10-26 01:00:00,ETH/USD,414.75,414.75,414.75,414.75,0.00,0.00000000,0.0,0
1603670400,2020-10-26 00:00:00,ETH/USD,406.22,408.50,403.25,408.22,405.10,1676.49034364,684376.8880807208,488
1603666800,2020-10-25 23:00:00,ETH/USD,406.40,407.38,406.15,406.35,406.88,419.79236934,170582.629281309,134
1603663200,2020-10-25 22:00:00,ETH/USD,408.28,408.28,404.88,406.46,406.18,1205.86135037,490134.4044713902,260
1603659600,2020-10-25 21:00:00,ETH/USD,407.73,408.40,407.50,408.30,407.83,170.89455373,69776.246287959,123
1603656000,2020-10-25 20:00:00,ETH/USD,408.20,408.99,407.80,407.80,408.54,686.84085599,280093.70107272203,106
1603652400,2020-10-25 19:00:00,ETH/USD,407.41,408.22,407.41,408.20,407.75,586.80861040,239535.27476528,155
1603648800,2020-10-25 18:00:00,ETH/USD,408.26,408.30,406.75,407.62,407.50,220.62927720,89932.905972264,95
1603645200,2020-10-25 17:00:00,ETH/USD,408.24,408.88,407.77,408.22,408.21,560.53997258,228823.62760660762,136
1603641600,2020-10-25 16:00:00,ETH/USD,406.27,408.99,403.25,408.19,405.24,1780.18328283,726653.0142183778,417
1603638000,2020-10-25 15:00:00,ETH/USD,408.93,409.57,406.31,406.55,408.79,1421.21269432,577794.0208757961,252
1603634400,2020-10-25 14:00:00,ETH/USD,408.53,409.01,407.93,408.68,408.57,1445.44389589,590724.0113723252,181
1603630800,2020-10-25 13:00:00,ETH/USD,408.01,409.70,407.58,408.65,408.85,1650.20783845,674357.4331825925,180
1603627200,2020-10-25 12:00:00,ETH/USD,407.58,408.72,406.51,408.04,407.87,395.44701334,161358.19932325362,150
1603623600,2020-10-25 11:00:00,ETH/USD,408.03,408.03,405.25,407.51,406.76,995.24407783,405571.91415650334,280
1603620000,2020-10-25 10:00:00,ETH/USD,408.54,408.73,406.00,408.04,406.85,976.50751057,398454.12461298285,238
1603616400,2020-10-25 09:00:00,ETH/USD,409.58,409.58,407.66,408.30,408.44,776.25858554,316946.38047598203,205
1603612800,2020-10-25 08:00:00,ETH/USD,410.10,410.11,408.02,409.70,409.08,511.00441256,209358.507825832,147
1603609200,2020-10-25 07:00:00,ETH/USD,408.99,410.20,408.60,410.20,409.19,694.95852947,285071.988788594,207
1603605600,2020-10-25 06:00:00,ETH/USD,406.85,409.84,406.22,409.18,408.64,2203.45847592,901611.1391769457,353
1603602000,2020-10-25 05:00:00,ETH/USD,416.82,416.92,405.20,406.95,409.33,4177.48095761,1700025.8756993893,928
1603598400,2020-10-25 04:00:00,ETH/USD,415.59,417.84,414.77,416.50,416.27,1131.62620556,471322.31461574003,307
1603594800,2020-10-25 03:00:00,ETH/USD,412.90,416.43,411.71,415.65,415.46,3003.20502123,1248282.1670742494,362
1603591200,2020-10-25 02:00:00,ETH/USD,413.39,413.73,412.64,412.71,413.25,277.60832989,114571.7338289019,102
1603587600,2020-10-25 01:00:00,ETH/USD,413.33,413.86,412.48,413.39,413.26,289.16226418,119536.78838937021,188
1603584000,2020-10-25 00:00:00,ETH/USD,412.41,413.42,410.59,413.34,412.30,1610.31698357,665608.4219888238,321
1603580400,2020-10-24 23:00:00,ETH/USD,411.50,412.53,411.34,412.38,411.67,418.77901639,172696.0907789082,107
1603576800,2020-10-24 22:00:00,ETH/USD,409.76,411.87,408.87,411.65,410.32,1024.13146358,421583.716982707,215
1603573200,2020-10-24 21:00:00,ETH/USD,412.01,412.72,409.75,410.34,411.20,1187.72927435,487372.83043677895,230
1603569600,2020-10-24 20:00:00,ETH/USD,413.14,413.40,410.71,412.02,411.60,1087.35630550,448012.54499211,227
1603566000,2020-10-24 19:00:00,ETH/USD,413.32,413.33,412.89,413.14,413.18,146.14202120,60377.11463856799,48
1603562400,2020-10-24 18:00:00,ETH/USD,413.32,413.32,413.32,413.32,0.00,0.00000000,0.0,0
1603558800,2020-10-24 17:00:00,ETH/USD,413.32,413.32,413.32,413.32,0.00,0.00000000,0.0,0
1603555200,2020-10-24 16:00:00,ETH/USD,414.75,414.85,412.85,413.32,413.70,215.56655581,89097.9688473892,96
1603551600,2020-10-24 15:00:00,ETH/USD,415.50,416.61,414.10,414.10,415.75,2393.14971701,991003.2978138411,373
1603548000,2020-10-24 14:00:00,ETH/USD,413.86,415.99,411.50,415.26,414.11,1509.06818228,626655.6533735928,346
1603544400,2020-10-24 13:00:00,ETH/USD,413.12,414.82,412.96,413.88,413.46,423.44563767,175255.6805188596,118
1603540800,2020-10-24 12:00:00,ETH/USD,414.45,415.46,412.89,413.05,414.08,460.53185990,190222.684731695,182
1603537200,2020-10-24 11:00:00,ETH/USD,413.26,414.05,412.40,414.05,413.49,532.03629564,220289.62820974202,147
1603533600,2020-10-24 10:00:00,ETH/USD,411.48,413.68,410.53,413.27,412.76,564.45856934,233273.7929511418,110
1603530000,2020-10-24 09:00:00,ETH/USD,410.01,412.15,408.35,411.48,410.11,584.20123587,240387.12453578762,118
1603526400,2020-10-24 08:00:00,ETH/USD,410.66,411.64,408.20,410.23,409.57,900.63860641,369468.97550757433,182
1603522800,2020-10-24 07:00:00,ETH/USD,412.23,412.78,410.37,410.50,411.19,2110.52859963,866371.990148115,275
1603519200,2020-10-24 06:00:00,ETH/USD,412.90,412.90,411.62,412.35,412.26,681.10269804,280852.697536794,106
1603515600,2020-10-24 05:00:00,ETH/USD,412.19,413.04,411.90,412.88,412.10,288.90267755,119282.13750684401,124
1603512000,2020-10-24 04:00:00,ETH/USD,412.03,413.47,411.94,412.21,412.77,541.94195698,223393.89408672578,160
1603508400,2020-10-24 03:00:00,ETH/USD,412.82,414.12,411.49,411.91,413.04,738.71517417,304284.1673923647,186
1603504800,2020-10-24 02:00:00,ETH/USD,411.24,413.76,411.24,412.62,412.81,1410.97359545,582195.924954579,249
1603501200,2020-10-24 01:00:00,ETH/USD,408.59,411.74,408.59,411.36,410.37,795.84901718,327380.4517071648,205
1603497600,2020-10-24 00:00:00,ETH/USD,409.65,410.17,407.55,408.60,408.38,442.89185279,180965.611049994,264
1603494000,2020-10-23 23:00:00,ETH/USD,409.23,410.22,408.14,409.92,409.76,519.64979762,213014.84504039038,147
1603490400,2020-10-23 22:00:00,ETH/USD,408.72,409.88,407.72,409.21,408.53,154.63945075,63280.0096414075,129
1603486800,2020-10-23 21:00:00,ETH/USD,409.53,409.87,407.87,408.74,409.39,1367.38763884,558906.0234994616,250
1603483200,2020-10-23 20:00:00,ETH/USD,409.40,410.00,408.39,409.40,409.01,2422.58524142,991806.3978373479,420
1603479600,2020-10-23 19:00:00,ETH/USD,407.69,409.40,407.22,409.40,408.20,2374.51790919,972127.632022386,326
1603476000,2020-10-23 18:00:00,ETH/USD,405.30,408.23,405.27,407.69,406.85,1214.73123237,495233.7761249253,288
1603472400,2020-10-23 17:00:00,ETH/USD,405.99,407.54,404.54,405.39,405.82,1664.81009519,674897.3644890741,415
1603468800,2020-10-23 16:00:00,ETH/USD,412.38,413.48,402.04,405.99,406.63,10816.14070381,4391244.9643398225,1881
1603465200,2020-10-23 15:00:00,ETH/USD,414.07,415.28,411.74,412.40,413.36,2451.78859887,1011117.618173988,444
1603461600,2020-10-23 14:00:00,ETH/USD,416.25,417.04,414.00,414.47,415.05,626.17374953,259530.2339676991,231
1603458000,2020-10-23 13:00:00,ETH/USD,417.58,418.99,415.85,416.24,417.53,1757.83795679,731682.4711342696,289
1603454400,2020-10-23 12:00:00,ETH/USD,417.33,417.86,415.46,417.57,416.68,492.69305951,205733.8408595907,120
1603450800,2020-10-23 11:00:00,ETH/USD,418.23,419.52,416.82,416.82,418.29,836.42334244,348637.9775958408,184
1603447200,2020-10-23 10:00:00,ETH/USD,414.81,418.83,414.81,418.39,417.33,1279.88979234,535493.0902171326,258
1603443600,2020-10-23 09:00:00,ETH/USD,413.67,415.22,413.46,414.80,414.44,303.05843574,125708.639144952,109
1603440000,2020-10-23 08:00:00,ETH/USD,412.78,415.52,412.02,413.82,414.84,1627.93142429,673670.5819996878,248
1603436400,2020-10-23 07:00:00,ETH/USD,413.86,414.56,412.50,412.78,413.74,669.59808960,276396.69942508795,172
1603432800,2020-10-23 06:00:00,ETH/USD,417.01,417.01,413.00,413.46,414.90,716.65827826,296309.53172937955,204
1603429200,2020-10-23 05:00:00,ETH/USD,412.77,417.54,412.54,416.52,414.60,1597.55573444,665413.9145089487,356
1603425600,2020-10-23 04:00:00,ETH/USD,413.85,414.71,412.87,412.87,414.07,872.40449939,360189.6456631493,219
1603422000,2020-10-23 03:00:00,ETH/USD,414.80,416.15,413.84,413.84,414.68,591.44001462,244761.5356503408,259
1603418400,2020-10-23 02:00:00,ETH/USD,412.66,415.50,412.38,414.75,413.80,1252.62798546,519527.456969535,349
1603414800,2020-10-23 01:00:00,ETH/USD,412.33,414.25,412.31,412.64,413.23,926.95543879,382498.8922623056,336
1603411200,2020-10-23 00:00:00,ETH/USD,414.25,414.41,409.70,412.74,411.91,3081.45375888,1271839.224440131,817
1603407600,2020-10-22 23:00:00,ETH/USD,415.86,415.86,413.21,414.44,414.26,1841.20838801,763070.4043268644,539
1603404000,2020-10-22 22:00:00,ETH/USD,418.55,421.42,415.40,415.86,418.32,5932.67767687,2467163.3387031583,911
1603400400,2020-10-22 21:00:00,ETH/USD,417.86,419.31,412.75,419.10,416.60,5005.07035457,2097624.985600287,954
1603396800,2020-10-22 20:00:00,ETH/USD,416.36,419.58,416.36,417.80,418.27,2932.41317458,1225162.224339524,433
1603393200,2020-10-22 19:00:00,ETH/USD,418.43,419.55,416.04,416.37,417.83,3072.45252081,1279277.0560896597,556
1603389600,2020-10-22 18:00:00,ETH/USD,417.99,418.75,415.80,418.45,417.07,2113.66761137,884464.2119777765,372
1603386000,2020-10-22 17:00:00,ETH/USD,416.74,419.63,414.00,417.97,417.01,5675.21156695,2372068.178638092,948
1603382400,2020-10-22 16:00:00,ETH/USD,414.68,417.34,413.99,416.74,415.88,3724.66835180,1552218.288929132,838
1603378800,2020-10-22 15:00:00,ETH/USD,414.66,416.99,413.10,414.64,414.80,3433.53675061,1423681.6782729304,688
1603375200,2020-10-22 14:00:00,ETH/USD,413.29,414.40,411.08,414.24,412.68,2573.17370224,1065911.4744158976,466
1603371600,2020-10-22 13:00:00,ETH/USD,411.63,415.86,411.47,413.02,413.63,4368.27242006,1804183.8749331809,726
1603368000,2020-10-22 12:00:00,ETH/USD,415.91,416.10,408.45,411.63,411.29,3259.86810365,1341859.5075054495,595
1603364400,2020-10-22 11:00:00,ETH/USD,409.02,415.91,409.02,415.85,412.48,5130.88383652,2133678.043416842,917
1603360800,2020-10-22 10:00:00,ETH/USD,397.31,409.52,396.62,408.97,405.70,5530.99420180,2262010.6987101464,908
1603357200,2020-10-22 09:00:00,ETH/USD,398.21,398.99,392.38,397.16,395.96,3401.00773398,1350744.231627497,558
1603353600,2020-10-22 08:00:00,ETH/USD,395.55,399.76,395.55,398.62,397.84,1378.96593997,549683.4029908414,345
1603350000,2020-10-22 07:00:00,ETH/USD,396.04,396.04,394.47,395.62,394.97,731.13329921,289250.9558334602,206
1603346400,2020-10-22 06:00:00,ETH/USD,395.27,396.66,395.00,396.32,396.08,515.27951713,204215.57822896162,187
1603342800,2020-10-22 05:00:00,ETH/USD,394.44,396.53,392.94,395.15,394.77,373.76410528,147692.88620139202,152
1603339200,2020-10-22 04:00:00,ETH/USD,392.74,394.83,392.59,394.48,393.69,688.91064708,271761.4720601184,207
1603335600,2020-10-22 03:00:00,ETH/USD,393.59,395.09,392.85,393.12,393.74,343.80639667,135157.1706589104,175
1603332000,2020-10-22 02:00:00,ETH/USD,396.27,396.27,392.25,393.63,393.75,926.57131187,364726.2654913881,296
1603328400,2020-10-22 01:00:00,ETH/USD,396.46,398.36,395.25,396.24,396.59,832.94480435,330046.049275644,248
1603324800,2020-10-22 00:00:00,ETH/USD,391.31,397.05,391.30,396.69,394.67,1353.95480102,537100.3300166238,425
1603321200,2020-10-21 23:00:00,ETH/USD,401.13,401.31,388.43,391.51,393.23,9404.20431362,3681840.0308253663,1653
1603317600,2020-10-21 22:00:00,ETH/USD,396.07,402.23,396.07,401.31,399.04,6200.57778137,2488353.8694415945,1043
1603314000,2020-10-21 21:00:00,ETH/USD,395.15,397.46,392.43,396.42,395.18,5088.70400948,2017264.0434380618,645
1603310400,2020-10-21 20:00:00,ETH/USD,391.61,395.40,391.55,395.22,393.96,2675.46108739,1057395.730958276,518
1603306800,2020-10-21 19:00:00,ETH/USD,395.11,395.19,391.55,391.67,393.05,3759.08794929,1472321.9770984142,579
1603303200,2020-10-21 18:00:00,ETH/USD,395.78,396.47,393.50,394.85,394.74,4760.21433230,1879570.629108655,714
1603299600,2020-10-21 17:00:00,ETH/USD,396.92,398.49,395.00,395.78,396.91,4695.32309516,1858314.9746024245,952
1603296000,2020-10-21 16:00:00,ETH/USD,392.25,398.00,392.25,396.92,395.07,2918.37743237,1158362.3704563004,576
1603292400,2020-10-21 15:00:00,ETH/USD,389.17,392.99,387.11,392.27,389.30,4019.57667317,1576759.3415843959,896
1603288800,2020-10-21 14:00:00,ETH/USD,385.35,390.86,384.00,388.87,387.69,8468.47005447,3293133.9500817494,1475
1603285200,2020-10-21 13:00:00,ETH/USD,381.65,386.05,380.39,385.35,383.82,4861.32596822,1873311.961853577,998
1603281600,2020-10-21 12:00:00,ETH/USD,379.70,382.50,378.13,381.69,380.27,1442.83257267,550714.7646624123,449
1603278000,2020-10-21 11:00:00,ETH/USD,379.33,380.63,377.41,379.58,379.17,1141.33426602,433227.66069587163,215
1603274400,2020-10-21 10:00:00,ETH/USD,378.82,381.02,378.48,379.33,380.08,2099.23613046,796303.2413673918,296
1603270800,2020-10-21 09:00:00,ETH/USD,377.71,379.24,376.34,378.69,377.98,358.91625215,135917.9955266835,133
1603267200,2020-10-21 08:00:00,ETH/USD,379.32,379.62,377.55,377.72,378.24,762.34161687,287951.67552413646,196
1603263600,2020-10-21 07:00:00,ETH/USD,380.53,380.76,378.38,379.22,379.23,872.05427387,330700.4217369814,284
1603260000,2020-10-21 06:00:00,ETH/USD,380.45,382.78,380.36,380.52,381.83,1677.13228923,638182.3786977995,339
1603256400,2020-10-21 05:00:00,ETH/USD,381.91,382.19,378.50,380.45,379.73,4330.10620613,1647388.9061221585,538
1603252800,2020-10-21 04:00:00,ETH/USD,378.67,381.92,378.22,381.65,379.69,3279.97334625,1251801.8275963124,600
1603249200,2020-10-21 03:00:00,ETH/USD,372.30,380.30,372.30,378.67,377.33,6520.54460330,2469134.624931611,990
1603245600,2020-10-21 02:00:00,ETH/USD,371.40,372.57,371.07,372.03,371.76,1045.15111044,388827.56761699315,223
1603242000,2020-10-21 01:00:00,ETH/USD,372.52,372.71,370.75,371.39,371.93,562.35359930,208852.503244027,195
1603238400,2020-10-21 00:00:00,ETH/USD,368.81,372.80,368.19,372.57,371.36,1293.53046740,481930.64623921795,779
1603234800,2020-10-20 23:00:00,ETH/USD,369.59,369.90,367.70,368.81,368.66,743.62308715,274255.6307717915,189
1603231200,2020-10-20 22:00:00,ETH/USD,370.13,370.66,368.82,369.28,369.70,430.47210742,158964.7398280576,154
1603227600,2020-10-20 21:00:00,ETH/USD,368.62,370.06,368.00,370.04,368.80,1175.56987787,435007.87760701485,299
1603224000,2020-10-20 20:00:00,ETH/USD,368.87,368.87,367.00,368.66,368.16,1395.16935899,514343.1358852535,317
1603220400,2020-10-20 19:00:00,ETH/USD,370.08,370.20,368.29,368.88,369.04,605.83033505,223478.693993244,227
1603216800,2020-10-20 18:00:00,ETH/USD,370.20,370.34,368.38,370.07,368.90,1906.81367930,705654.538298551,478
1603213200,2020-10-20 17:00:00,ETH/USD,371.18,372.96,370.10,370.30,371.02,2050.68536154,759368.789378262,382
1603209600,2020-10-20 16:00:00,ETH/USD,371.22,372.88,370.75,371.11,371.56,1128.55190558,418816.8976797938,329
1603206000,2020-10-20 15:00:00,ETH/USD,369.77,373.44,368.85,371.40,371.30,1775.43222899,659395.529846886,432
1603202400,2020-10-20 14:00:00,ETH/USD,370.40,370.55,369.09,369.84,369.68,1459.38224307,539737.9287770088,320
1603198800,2020-10-20 13:00:00,ETH/USD,370.01,370.58,367.64,370.36,369.16,2002.73052462,741731.2770982633,431
