unix,date,symbol,open,high,low,close,vwap,Volume DOT,Volume USD,tradecount
1607176800,2020-12-05 14:00:00,DOT/USD,5.0501,5.1072,5.0497,5.1072,5.0921,2632.87267070,13446.607303799039,26
1607173200,2020-12-05 13:00:00,DOT/USD,5.0835,5.0913,5.0341,5.0383,5.0463,3078.66120348,15511.218741493283,46
1607169600,2020-12-05 12:00:00,DOT/USD,5.0955,5.0983,5.0803,5.0844,5.0942,1259.88167667,6405.742396860947,15
1607166000,2020-12-05 11:00:00,DOT/USD,5.0898,5.0898,5.0524,5.0561,5.0653,1948.92928790,9853.98137255119,27
1607162400,2020-12-05 10:00:00,DOT/USD,5.1200,5.1200,5.0551,5.1185,5.0734,21439.96755178,109740.47391378593,78
1607158800,2020-12-05 09:00:00,DOT/USD,5.1614,5.1614,5.0728,5.1145,5.1194,6457.77318904,33028.28097534508,76
1607155200,2020-12-05 08:00:00,DOT/USD,5.0896,5.1601,5.0885,5.1601,5.1240,3938.84879060,20324.85364437506,48
1607151600,2020-12-05 07:00:00,DOT/USD,5.0638,5.1038,5.0577,5.0796,5.0774,1358.43530394,6900.307969893624,15
1607148000,2020-12-05 06:00:00,DOT/USD,5.0574,5.0786,5.0526,5.0665,5.0628,22552.79047138,114263.71292324677,99
1607144400,2020-12-05 05:00:00,DOT/USD,5.0411,5.0734,5.0400,5.0599,5.0526,1156.54367753,5851.995353934047,19
1607140800,2020-12-05 04:00:00,DOT/USD,4.9935,5.0579,4.9900,5.0530,5.0244,21197.30826760,107109.9986761828,94
1607137200,2020-12-05 03:00:00,DOT/USD,4.9562,4.9877,4.9331,4.9873,4.9682,1345.82811689,6712.048567365498,29
1607133600,2020-12-05 02:00:00,DOT/USD,4.8949,4.9702,4.8949,4.9563,4.9497,7867.81437716,38995.2483975181,55
1607130000,2020-12-05 01:00:00,DOT/USD,5.0248,5.0248,4.8873,4.8873,4.9616,28426.19319164,138927.33398550216,150
1607126400,2020-12-05 00:00:00,DOT/USD,5.0059,5.0310,4.9421,5.0302,4.9950,12171.96088321,61227.39763472294,111
1607122800,2020-12-04 23:00:00,DOT/USD,4.9726,5.0600,4.9671,5.0210,5.0197,12124.41068533,60876.66605104193,79
1607119200,2020-12-04 22:00:00,DOT/USD,5.1062,5.1161,4.9679,4.9681,5.0297,61031.74865079,303211.8304719898,316
1607115600,2020-12-04 21:00:00,DOT/USD,5.1838,5.1838,5.0810,5.1128,5.1273,17348.22035980,88697.98105558545,108
1607112000,2020-12-04 20:00:00,DOT/USD,5.2003,5.2003,5.1711,5.1830,5.1754,7205.42101270,37345.6971088241,34
1607108400,2020-12-04 19:00:00,DOT/USD,5.2259,5.2300,5.1711,5.1901,5.2172,13266.02305051,68851.98623445196,50
1607104800,2020-12-04 18:00:00,DOT/USD,5.1860,5.2318,5.1860,5.2285,5.2188,7300.81303605,38172.30095898743,55
1607101200,2020-12-04 17:00:00,DOT/USD,5.1735,5.1930,5.1670,5.1839,5.1766,10329.18322712,53545.452931067375,55
1607097600,2020-12-04 16:00:00,DOT/USD,5.1700,5.1700,5.1176,5.1681,5.1389,14652.93159382,75727.81577002114,116
1607094000,2020-12-04 15:00:00,DOT/USD,5.2108,5.2145,5.1706,5.1764,5.1922,7089.10855152,36696.06150608813,49
1607090400,2020-12-04 14:00:00,DOT/USD,5.2149,5.2465,5.1731,5.2154,5.1890,8367.57332394,43640.24191367667,50
1607086800,2020-12-04 13:00:00,DOT/USD,5.2448,5.2449,5.1929,5.2117,5.2168,7794.58126863,40623.019197718975,59
1607083200,2020-12-04 12:00:00,DOT/USD,5.1388,5.2438,5.1100,5.2348,5.1690,20427.81445236,106935.52309521411,169
1607079600,2020-12-04 11:00:00,DOT/USD,5.2376,5.2473,5.1256,5.1256,5.1755,4537.25446775,23256.151499899403,65
1607076000,2020-12-04 10:00:00,DOT/USD,5.3200,5.3200,5.1556,5.2161,5.2093,36910.28483759,192527.7367413532,241
1607072400,2020-12-04 09:00:00,DOT/USD,5.3422,5.3664,5.3095,5.3270,5.3459,27504.76044033,146517.8588656379,61
1607068800,2020-12-04 08:00:00,DOT/USD,5.3120,5.3426,5.3014,5.3426,5.3329,3027.96575956,16177.209867025256,23
1607065200,2020-12-04 07:00:00,DOT/USD,5.3049,5.3124,5.2623,5.2788,5.2907,9462.78511999,49952.150091403215,49
1607061600,2020-12-04 06:00:00,DOT/USD,5.2661,5.3117,5.2661,5.3017,5.2994,985.29028589,5223.713508703013,29
1607058000,2020-12-04 05:00:00,DOT/USD,5.2835,5.3065,5.2650,5.2650,5.2962,4121.35719741,21698.945644363648,36
1607054400,2020-12-04 04:00:00,DOT/USD,5.2100,5.3000,5.2071,5.2986,5.2651,30029.29043594,159113.1983038717,86
1607050800,2020-12-04 03:00:00,DOT/USD,5.2775,5.3136,5.2187,5.2187,5.2595,52560.51678925,274297.568968059,182
1607047200,2020-12-04 02:00:00,DOT/USD,5.3524,5.3524,5.2700,5.2708,5.3249,10992.00833395,57936.67752658366,117
1607043600,2020-12-04 01:00:00,DOT/USD,5.4100,5.4109,5.3524,5.3581,5.3764,14459.71816092,77476.61587802545,80
1607040000,2020-12-04 00:00:00,DOT/USD,5.4034,5.4312,5.3934,5.4225,5.4132,25353.82834839,137481.1342191448,80
1607036400,2020-12-03 23:00:00,DOT/USD,5.4299,5.4328,5.3601,5.4045,5.4049,15232.62710270,82324.73317654214,107
1607032800,2020-12-03 22:00:00,DOT/USD,5.4623,5.4699,5.4164,5.4164,5.4619,9443.81878214,51151.500051583105,47
1607029200,2020-12-03 21:00:00,DOT/USD,5.4229,5.4691,5.4208,5.4616,5.4320,14520.67821371,79306.13613199853,44
1607025600,2020-12-03 20:00:00,DOT/USD,5.4457,5.4579,5.4113,5.4232,5.4312,6180.15310640,33516.206326628475,40
1607022000,2020-12-03 19:00:00,DOT/USD,5.4681,5.4681,5.4378,5.4473,5.4485,1908.41228170,10395.69422210441,29
1607018400,2020-12-03 18:00:00,DOT/USD,5.4536,5.5000,5.4536,5.4800,5.4857,21695.86438869,118893.33685002121,84
1607014800,2020-12-03 17:00:00,DOT/USD,5.4686,5.4692,5.4294,5.4294,5.4456,10212.02788864,55445.18421858201,22
1607011200,2020-12-03 16:00:00,DOT/USD,5.5261,5.5419,5.3969,5.4658,5.4774,35066.08937290,191664.23129439683,178
1607007600,2020-12-03 15:00:00,DOT/USD,5.4918,5.5100,5.4770,5.5084,5.4933,11621.86821666,64017.89888464994,53
1607004000,2020-12-03 14:00:00,DOT/USD,5.4770,5.5085,5.4727,5.4930,5.4865,11278.99120808,61955.498705983446,65
1607000400,2020-12-03 13:00:00,DOT/USD,5.5090,5.5491,5.4469,5.4636,5.5095,5395.44035693,29478.527934122747,65
1606996800,2020-12-03 12:00:00,DOT/USD,5.4800,5.5721,5.4777,5.5043,5.5036,33365.08463540,183651.4353586322,138
1606993200,2020-12-03 11:00:00,DOT/USD,5.4950,5.5363,5.4592,5.4660,5.4921,6804.60879671,37193.991682816864,47
1606989600,2020-12-03 10:00:00,DOT/USD,5.4300,5.4872,5.4000,5.4872,5.4342,4289.42935230,23536.956741940558,34
1606986000,2020-12-03 09:00:00,DOT/USD,5.4322,5.4498,5.3924,5.4498,5.4308,1674.12603311,9123.652055242877,24
1606982400,2020-12-03 08:00:00,DOT/USD,5.4240,5.5000,5.4100,5.4262,5.4601,14338.95876017,77806.05802443445,85
1606978800,2020-12-03 07:00:00,DOT/USD,5.3599,5.4500,5.3557,5.4450,5.4437,6866.13740383,37386.11816385435,30
1606975200,2020-12-03 06:00:00,DOT/USD,5.3746,5.4081,5.3737,5.3777,5.3854,3261.43443213,17539.015945665502,26
1606971600,2020-12-03 05:00:00,DOT/USD,5.4108,5.4643,5.3576,5.3953,5.4269,9901.04328434,53419.098831999596,71
1606968000,2020-12-03 04:00:00,DOT/USD,5.4908,5.5008,5.4108,5.4108,5.4809,3248.85665131,17578.91356890815,35
1606964400,2020-12-03 03:00:00,DOT/USD,5.4519,5.4901,5.4349,5.4807,5.4737,4237.79068822,23226.059424927356,49
1606960800,2020-12-03 02:00:00,DOT/USD,5.4003,5.4503,5.3920,5.4420,5.4053,8874.32888901,48294.09781399242,57
1606957200,2020-12-03 01:00:00,DOT/USD,5.4467,5.4467,5.3338,5.3589,5.3796,10628.22445180,56955.592014751026,140
1606953600,2020-12-03 00:00:00,DOT/USD,5.4917,5.4917,5.4266,5.4497,5.4502,21778.40179820,118685.75627965054,59
1606950000,2020-12-02 23:00:00,DOT/USD,5.4760,5.5289,5.4346,5.4634,5.5113,32437.09581819,177216.82929309923,132
1606946400,2020-12-02 22:00:00,DOT/USD,5.4655,5.5116,5.4655,5.4919,5.4948,7782.00721302,42738.00541318454,63
1606942800,2020-12-02 21:00:00,DOT/USD,5.4720,5.4811,5.4131,5.4627,5.4468,5521.89905790,30164.47798359033,87
1606939200,2020-12-02 20:00:00,DOT/USD,5.4842,5.5014,5.4560,5.4778,5.4885,20473.77089803,112151.22222522875,122
1606935600,2020-12-02 19:00:00,DOT/USD,5.5324,5.5388,5.4469,5.4844,5.4878,31435.00048715,172402.11667172544,146
1606932000,2020-12-02 18:00:00,DOT/USD,5.5298,5.5493,5.5012,5.5055,5.5321,32882.23240292,181033.13049427606,134
1606928400,2020-12-02 17:00:00,DOT/USD,5.3644,5.5349,5.3644,5.5300,5.4656,15994.33267661,88448.6597016533,149
1606924800,2020-12-02 16:00:00,DOT/USD,5.3816,5.4903,5.2882,5.3726,5.4128,40979.77540452,220167.94133832416,305
1606921200,2020-12-02 15:00:00,DOT/USD,5.2139,5.4271,5.2013,5.3785,5.3319,19774.48616316,106357.07382855605,146
1606917600,2020-12-02 14:00:00,DOT/USD,5.2476,5.2940,5.2032,5.2366,5.2780,21689.95195839,113581.60242530507,84
1606914000,2020-12-02 13:00:00,DOT/USD,5.2094,5.2964,5.2088,5.2636,5.2629,5286.78840907,27827.539469980853,54
1606910400,2020-12-02 12:00:00,DOT/USD,5.2374,5.2374,5.1550,5.2057,5.2023,12620.63206688,65699.22435055721,66
1606906800,2020-12-02 11:00:00,DOT/USD,5.2697,5.3101,5.2651,5.2699,5.2813,4164.17005699,21944.759783331603,48
1606903200,2020-12-02 10:00:00,DOT/USD,5.2072,5.2612,5.1713,5.2534,5.2350,3074.83107214,16153.317554380275,26
1606899600,2020-12-02 09:00:00,DOT/USD,5.2001,5.2325,5.1778,5.1892,5.2056,776.20851810,4027.9012421245197,16
1606896000,2020-12-02 08:00:00,DOT/USD,5.1949,5.2581,5.1816,5.1982,5.2106,26283.94385195,136629.19693120648,93
1606892400,2020-12-02 07:00:00,DOT/USD,5.1642,5.2039,5.1509,5.2039,5.1652,6757.71699228,35166.48345612589,23
1606888800,2020-12-02 06:00:00,DOT/USD,5.1042,5.1639,5.1042,5.1627,5.1399,3827.71158092,19761.326578815682,38
1606885200,2020-12-02 05:00:00,DOT/USD,5.0691,5.0941,5.0400,5.0941,5.0648,2991.64071377,15239.716960015756,32
1606881600,2020-12-02 04:00:00,DOT/USD,5.1258,5.1341,5.0341,5.0998,5.0840,14106.98355227,71942.79471986655,87
1606878000,2020-12-02 03:00:00,DOT/USD,5.1503,5.1850,5.1168,5.1195,5.1500,7381.84082374,37791.33409713693,74
1606874400,2020-12-02 02:00:00,DOT/USD,5.2185,5.2314,5.1417,5.1535,5.1906,8339.56840176,42977.96575847016,62
1606870800,2020-12-02 01:00:00,DOT/USD,5.1720,5.2226,5.1569,5.2200,5.1916,4558.56107020,23795.688786444,56
1606867200,2020-12-02 00:00:00,DOT/USD,5.0849,5.1750,5.0084,5.1556,5.1126,28491.27752174,146889.63039108276,166
1606863600,2020-12-01 23:00:00,DOT/USD,5.1447,5.1471,5.0612,5.0896,5.1009,21114.33080519,107463.49806609501,107
1606860000,2020-12-01 22:00:00,DOT/USD,5.1670,5.2236,5.1456,5.1456,5.2001,12769.78222155,65708.19139920767,79
1606856400,2020-12-01 21:00:00,DOT/USD,5.1656,5.2047,5.1453,5.1758,5.1614,10881.74590713,56321.740466123454,42
1606852800,2020-12-01 20:00:00,DOT/USD,5.1976,5.2120,5.1441,5.1441,5.1695,32103.28458857,165142.50625206294,141
1606849200,2020-12-01 19:00:00,DOT/USD,5.1228,5.2006,5.1228,5.1967,5.1753,111937.57379402,581705.9897353838,181
1606845600,2020-12-01 18:00:00,DOT/USD,5.2000,5.2000,5.0911,5.1360,5.1451,19883.07637551,102119.48026461937,111
1606842000,2020-12-01 17:00:00,DOT/USD,5.1612,5.2122,5.0771,5.2025,5.1434,41784.69382876,217384.8696441239,251
1606838400,2020-12-01 16:00:00,DOT/USD,5.2729,5.2730,5.1250,5.1631,5.1756,7844.67588423,40502.84605786791,116
1606834800,2020-12-01 15:00:00,DOT/USD,5.3061,5.3574,5.2284,5.2373,5.3038,18943.37398315,99212.1325619515,140
1606831200,2020-12-01 14:00:00,DOT/USD,5.1556,5.3426,5.1257,5.3175,5.2555,20176.24767524,107287.19701308869,144
1606827600,2020-12-01 13:00:00,DOT/USD,5.0587,5.1823,5.0110,5.1511,5.0983,53570.69027822,275947.982692139,286
1606824000,2020-12-01 12:00:00,DOT/USD,5.3914,5.4027,4.9912,5.0699,5.1378,93184.84854528,472437.863639715,697
1606820400,2020-12-01 11:00:00,DOT/USD,5.5014,5.5044,5.3800,5.3860,5.4219,47355.53640473,255056.9190758758,294
1606816800,2020-12-01 10:00:00,DOT/USD,5.5098,5.5363,5.4726,5.4726,5.4910,15553.32153840,85117.10745104784,97
1606813200,2020-12-01 09:00:00,DOT/USD,5.4758,5.5226,5.4627,5.5075,5.5001,12466.32580296,68658.2893598022,71
1606809600,2020-12-01 08:00:00,DOT/USD,5.4583,5.5286,5.4583,5.4674,5.5011,26646.23094293,145685.60305737547,150
1606806000,2020-12-01 07:00:00,DOT/USD,5.3348,5.4643,5.3347,5.4607,5.4246,28671.09728751,156564.26095790588,114
1606802400,2020-12-01 06:00:00,DOT/USD,5.3507,5.3525,5.3385,5.3436,5.3483,525.84643284,2809.912998523824,11
1606798800,2020-12-01 05:00:00,DOT/USD,5.3130,5.3468,5.3053,5.3459,5.3295,6873.41139379,36744.569970061966,60
1606795200,2020-12-01 04:00:00,DOT/USD,5.3300,5.3671,5.3186,5.3287,5.3306,14864.49137430,79208.41518623242,66
1606791600,2020-12-01 03:00:00,DOT/USD,5.3533,5.3728,5.3300,5.3300,5.3478,8559.42020589,45621.70969739369,60
1606788000,2020-12-01 02:00:00,DOT/USD,5.3151,5.3553,5.3151,5.3553,5.3375,4435.06271148,23751.091338788843,49
1606784400,2020-12-01 01:00:00,DOT/USD,5.2905,5.3143,5.2568,5.3016,5.2729,18308.45268452,97064.09275225124,92
1606780800,2020-12-01 00:00:00,DOT/USD,5.3664,5.3664,5.2703,5.2922,5.3118,20438.04939742,108162.24502102613,97
1606777200,2020-11-30 23:00:00,DOT/USD,5.3657,5.3951,5.3535,5.3778,5.3786,5971.83926261,32115.357186464058,71
1606773600,2020-11-30 22:00:00,DOT/USD,5.3376,5.3728,5.3268,5.3728,5.3369,10655.19783851,57248.24694674652,69
1606770000,2020-11-30 21:00:00,DOT/USD,5.3532,5.3600,5.3400,5.3400,5.3479,4763.87287129,25439.0811326886,43
1606766400,2020-11-30 20:00:00,DOT/USD,5.3258,5.3618,5.3171,5.3500,5.3372,32432.65530015,173514.7058558025,100
1606762800,2020-11-30 19:00:00,DOT/USD,5.3257,5.3690,5.3100,5.3489,5.3369,15554.81011694,83201.12383450037,90
1606759200,2020-11-30 18:00:00,DOT/USD,5.3730,5.3922,5.3257,5.3257,5.3581,24294.58041893,129385.6469370955,100
1606755600,2020-11-30 17:00:00,DOT/USD,5.3403,5.4010,5.2800,5.3871,5.3441,8059.56747164,43417.695926471846,95
1606752000,2020-11-30 16:00:00,DOT/USD,5.2330,5.4521,5.2330,5.3165,5.3864,40030.64906303,212822.945743599,314
1606748400,2020-11-30 15:00:00,DOT/USD,5.2974,5.3436,5.2200,5.2200,5.2726,35552.88226514,185586.04542403077,274
1606744800,2020-11-30 14:00:00,DOT/USD,5.2947,5.3547,5.2799,5.2967,5.3355,36199.65751743,191738.7259725715,209
1606741200,2020-11-30 13:00:00,DOT/USD,5.3076,5.3076,5.2309,5.2800,5.2773,9182.81078344,48485.240936563205,100
1606737600,2020-11-30 12:00:00,DOT/USD,5.2829,5.3489,5.2829,5.3053,5.3160,6828.54676756,36227.489165936066,55
1606734000,2020-11-30 11:00:00,DOT/USD,5.2300,5.2921,5.2300,5.2921,5.2635,4028.67756211,21320.16452644233,56
1606730400,2020-11-30 10:00:00,DOT/USD,5.2174,5.2572,5.2128,5.2128,5.2358,12988.13037737,67704.52603115434,66
1606726800,2020-11-30 09:00:00,DOT/USD,5.1745,5.2174,5.1443,5.2166,5.1746,12745.90683845,66490.29761345827,86
1606723200,2020-11-30 08:00:00,DOT/USD,5.2780,5.2780,5.1402,5.1809,5.1983,9419.48318226,48801.40041897084,117
1606719600,2020-11-30 07:00:00,DOT/USD,5.4002,5.4391,5.2393,5.2896,5.3581,61655.96247705,326135.3791186037,367
1606716000,2020-11-30 06:00:00,DOT/USD,5.1738,5.4331,5.1626,5.4044,5.2959,38912.77643602,210300.2089708265,392
1606712400,2020-11-30 05:00:00,DOT/USD,5.2177,5.2437,5.1731,5.1731,5.2139,3689.21496783,19084.67795008137,34
1606708800,2020-11-30 04:00:00,DOT/USD,5.2545,5.2545,5.1781,5.2183,5.1932,23376.32760296,121984.69033052617,102
1606705200,2020-11-30 03:00:00,DOT/USD,5.2606,5.2606,5.1961,5.2515,5.2242,10840.25689565,56927.609087505974,54
1606701600,2020-11-30 02:00:00,DOT/USD,5.2632,5.3149,5.2488,5.2589,5.2649,13050.91836559,68633.47459280124,78
1606698000,2020-11-30 01:00:00,DOT/USD,5.2948,5.3769,5.2393,5.2513,5.3132,11553.25471262,60669.606472381405,162
1606694400,2020-11-30 00:00:00,DOT/USD,5.2174,5.2845,5.2100,5.2845,5.2270,12239.06582099,64677.34333102166,100
1606690800,2020-11-29 23:00:00,DOT/USD,5.1790,5.2008,5.1740,5.1923,5.1824,8481.77718642,44039.93168504857,51
1606687200,2020-11-29 22:00:00,DOT/USD,5.1613,5.1703,5.1151,5.1677,5.1421,29215.38596694,150976.35006135583,127
1606683600,2020-11-29 21:00:00,DOT/USD,5.1543,5.2047,5.1343,5.1710,5.1807,38803.44202018,200652.5986863508,181
1606680000,2020-11-29 20:00:00,DOT/USD,5.0666,5.1666,5.0382,5.1500,5.1005,49406.39335302,254442.925768053,187
1606676400,2020-11-29 19:00:00,DOT/USD,5.0647,5.0767,5.0473,5.0571,5.0599,4343.89066716,21967.489492894834,51
1606672800,2020-11-29 18:00:00,DOT/USD,5.0743,5.0744,5.0258,5.0539,5.0355,9377.38605643,47392.37139059157,57
1606669200,2020-11-29 17:00:00,DOT/USD,5.0140,5.0921,5.0097,5.0731,5.0698,22083.62585458,112032.4423228698,122
1606665600,2020-11-29 16:00:00,DOT/USD,5.0372,5.0987,4.9417,5.0090,5.0080,27550.07194130,137998.31035397173,178
1606662000,2020-11-29 15:00:00,DOT/USD,4.9883,5.0417,4.9791,5.0262,5.0084,12974.76748967,65213.77635657935,51
1606658400,2020-11-29 14:00:00,DOT/USD,5.0459,5.0500,4.9829,5.0028,5.0167,5701.86120728,28525.27124778038,54
1606654800,2020-11-29 13:00:00,DOT/USD,4.9551,5.0325,4.9551,5.0325,4.9807,46808.46332896,235563.5917029912,83
1606651200,2020-11-29 12:00:00,DOT/USD,4.9622,4.9636,4.8980,4.9368,4.9172,17192.28776055,84874.88621628324,81
1606647600,2020-11-29 11:00:00,DOT/USD,5.0287,5.0496,4.9300,4.9628,4.9809,21338.31674632,105897.79834863689,57
1606644000,2020-11-29 10:00:00,DOT/USD,5.0076,5.0287,4.9899,5.0277,5.0077,22253.92549060,111886.06118908963,94
1606640400,2020-11-29 09:00:00,DOT/USD,4.9802,5.0326,4.9675,5.0077,5.0135,6196.38572817,31029.64081095691,62
1606636800,2020-11-29 08:00:00,DOT/USD,4.9210,5.0055,4.9200,5.0031,4.9810,14923.06078477,74661.56541228278,95
1606633200,2020-11-29 07:00:00,DOT/USD,4.8788,4.9269,4.8536,4.9269,4.8995,10848.85491299,53451.22327081043,25
1606629600,2020-11-29 06:00:00,DOT/USD,4.8851,4.8879,4.8593,4.8792,4.8731,46139.16410829,225122.20951716858,94
1606626000,2020-11-29 05:00:00,DOT/USD,4.9031,4.9327,4.8824,4.8961,4.8957,13577.36950077,66476.15881272,48
1606622400,2020-11-29 04:00:00,DOT/USD,4.9309,4.9309,4.9031,4.9031,4.9161,8017.47566666,39310.484941200644,38
1606618800,2020-11-29 03:00:00,DOT/USD,4.9640,4.9640,4.9386,4.9483,4.9565,65015.54396802,321716.41621695337,124
1606615200,2020-11-29 02:00:00,DOT/USD,4.8507,4.9551,4.8507,4.9551,4.9380,19616.12502511,97199.86111192255,114
1606611600,2020-11-29 01:00:00,DOT/USD,4.8743,4.8750,4.8236,4.8422,4.8674,9936.86910610,48116.30758555743,52
1606608000,2020-11-29 00:00:00,DOT/USD,4.9026,4.9026,4.8130,4.8663,4.8554,6050.82946425,29445.15142187977,56
1606604400,2020-11-28 23:00:00,DOT/USD,4.8890,4.9438,4.8809,4.9032,4.9048,9263.53300717,45420.955040755936,52
1606600800,2020-11-28 22:00:00,DOT/USD,4.8612,4.8851,4.8443,4.8851,4.8644,8780.31916459,42892.737150938614,70
1606597200,2020-11-28 21:00:00,DOT/USD,4.8344,4.8612,4.8283,4.8612,4.8488,9982.94564659,48529.09537720331,68
1606593600,2020-11-28 20:00:00,DOT/USD,4.8894,4.9011,4.8050,4.8050,4.8648,21535.54733996,103478.3049685078,142
1606590000,2020-11-28 19:00:00,DOT/USD,4.9368,4.9551,4.8692,4.8804,4.9101,15304.42571214,74691.71924552806,120
1606586400,2020-11-28 18:00:00,DOT/USD,4.8732,4.9219,4.8515,4.9219,4.8681,17843.35265700,87823.1974424883,91
1606582800,2020-11-28 17:00:00,DOT/USD,4.8890,4.8893,4.8421,4.8618,4.8661,11170.46779038,54308.58030326948,59
1606579200,2020-11-28 16:00:00,DOT/USD,4.8969,4.9351,4.8600,4.8701,4.8983,87015.98408493,423776.5440920176,321
1606575600,2020-11-28 15:00:00,DOT/USD,4.8846,4.9056,4.8433,4.9000,4.8868,29669.57714198,145380.92799570202,126
1606572000,2020-11-28 14:00:00,DOT/USD,4.8751,4.8840,4.8485,4.8697,4.8630,17830.05403166,86827.01411797472,69
1606568400,2020-11-28 13:00:00,DOT/USD,4.8036,4.8827,4.8017,4.8827,4.8471,19558.60354699,95498.79353888807,91
1606564800,2020-11-28 12:00:00,DOT/USD,4.8175,4.8204,4.7972,4.8035,4.8147,9610.84161115,46165.67767915902,29
1606561200,2020-11-28 11:00:00,DOT/USD,4.7850,4.8185,4.7674,4.8185,4.7913,17339.46021872,83550.18906390232,34
1606557600,2020-11-28 10:00:00,DOT/USD,4.7176,4.7850,4.7176,4.7850,4.7701,3689.34450973,17653.513479058052,20
1606554000,2020-11-28 09:00:00,DOT/USD,4.7002,4.7201,4.7002,4.7033,4.7099,625.48666981,2941.8514541173727,11
1606550400,2020-11-28 08:00:00,DOT/USD,4.7163,4.7348,4.6770,4.6770,4.7112,10758.39274758,50317.00288043165,42
1606546800,2020-11-28 07:00:00,DOT/USD,4.7099,4.7317,4.7071,4.7117,4.7187,3484.57553411,16418.274544066087,25
1606543200,2020-11-28 06:00:00,DOT/USD,4.7028,4.7195,4.6905,4.7195,4.7077,601.29018271,2837.789017299845,16
1606539600,2020-11-28 05:00:00,DOT/USD,4.7243,4.7244,4.6850,4.6985,4.7034,9490.28493683,44590.10377569575,41
1606536000,2020-11-28 04:00:00,DOT/USD,4.7752,4.7782,4.7151,4.7158,4.7454,4259.93470694,20089.00009098765,47
1606532400,2020-11-28 03:00:00,DOT/USD,4.7551,4.7669,4.7340,4.7607,4.7546,8126.70485225,38688.803790106576,52
1606528800,2020-11-28 02:00:00,DOT/USD,4.8227,4.8227,4.7584,4.7584,4.7998,7474.97477976,35568.919992009985,43
1606525200,2020-11-28 01:00:00,DOT/USD,4.7980,4.8385,4.7850,4.8276,4.8221,4088.49063697,19737.597399036375,41
1606521600,2020-11-28 00:00:00,DOT/USD,4.8093,4.8290,4.7584,4.7936,4.7836,7288.11777460,34936.32136432256,46
1606518000,2020-11-27 23:00:00,DOT/USD,4.7441,4.8158,4.7441,4.8136,4.7761,13356.21285102,64291.46617966987,73
1606514400,2020-11-27 22:00:00,DOT/USD,4.8291,4.8567,4.7383,4.7400,4.7807,5859.75795922,27775.2527267028,83
1606510800,2020-11-27 21:00:00,DOT/USD,4.7462,4.8290,4.7405,4.8290,4.7705,10870.94348968,52495.78611166471,74
1606507200,2020-11-27 20:00:00,DOT/USD,4.6937,4.7446,4.6830,4.7436,4.7344,15798.98995134,74944.08873317642,69
1606503600,2020-11-27 19:00:00,DOT/USD,4.6758,4.6960,4.6735,4.6960,4.6827,7178.00044262,33707.89007854352,53
1606500000,2020-11-27 18:00:00,DOT/USD,4.6539,4.6833,4.6539,4.6745,4.6735,7506.62339030,35089.71103795735,44
1606496400,2020-11-27 17:00:00,DOT/USD,4.6632,4.6669,4.6286,4.6561,4.6459,14567.62784452,67828.33200686958,103
1606492800,2020-11-27 16:00:00,DOT/USD,4.5500,4.6715,4.5500,4.6715,4.6069,9969.90163577,46574.395491499556,83
1606489200,2020-11-27 15:00:00,DOT/USD,4.6100,4.6331,4.5110,4.5772,4.5776,23407.75710760,107141.98583290672,184
1606485600,2020-11-27 14:00:00,DOT/USD,4.6940,4.7040,4.6169,4.6169,4.6628,6668.80327456,30789.197838316068,83
1606482000,2020-11-27 13:00:00,DOT/USD,4.7515,4.7523,4.7000,4.7000,4.7310,3670.88733098,17253.170455606,32
1606478400,2020-11-27 12:00:00,DOT/USD,4.7275,4.7519,4.7066,4.7515,4.7398,3160.44390509,15016.849215035136,25
1606474800,2020-11-27 11:00:00,DOT/USD,4.8011,4.8011,4.7000,4.7158,4.7302,13170.96314152,62111.62798278002,61
1606471200,2020-11-27 10:00:00,DOT/USD,4.7329,4.8112,4.7329,4.8112,4.7738,3151.09980106,15160.571362859873,29
1606467600,2020-11-27 09:00:00,DOT/USD,4.7936,4.8345,4.7156,4.7294,4.7791,11322.45404815,53548.41417532061,93
1606464000,2020-11-27 08:00:00,DOT/USD,4.8612,4.8612,4.7318,4.7712,4.7748,19446.59262609,92783.58273760062,145
1606460400,2020-11-27 07:00:00,DOT/USD,4.9219,4.9219,4.8471,4.8521,4.8845,7193.63149687,34904.219385962926,59
1606456800,2020-11-27 06:00:00,DOT/USD,4.9215,4.9320,4.8878,4.9320,4.9189,20080.60628249,99037.55018524069,65
1606453200,2020-11-27 05:00:00,DOT/USD,4.9000,4.9734,4.9000,4.9215,4.9375,3111.62586058,15313.86667284447,53
